variable activity subject mean
tBodyAccMeanZ SITTING 17 -0.11362408509375
tBodyAccMeanZ SITTING 18 -0.111904775824561
tBodyAccMeanZ SITTING 19 -0.10870765430137
tBodyAccMeanZ SITTING 20 -0.108369634515152
tBodyAccMeanZ SITTING 21 -0.112057887741176
tBodyAccMeanZ SITTING 22 -0.105827369516129
tBodyAccMeanZ SITTING 23 -0.103808679294118
tBodyAccMeanZ SITTING 24 -0.103041061426471
tBodyAccMeanZ SITTING 25 -0.109160440476923
tBodyAccMeanZ SITTING 26 -0.0974448692333333
tBodyAccMeanZ SITTING 27 -0.105521912588571
tBodyAccMeanZ SITTING 28 -0.111517939555556
tBodyAccMeanZ SITTING 29 -0.1104118192
tBodyAccMeanZ SITTING 30 -0.099515446133871
tBodyAccMeanZ STANDING 1 -0.110601817735849
tBodyAccMeanZ STANDING 2 -0.105908536055556
tBodyAccMeanZ STANDING 3 -0.101621722633148
tBodyAccMeanZ STANDING 4 -0.0961574905535714
tBodyAccMeanZ STANDING 5 -0.102171095696429
tBodyAccMeanZ STANDING 6 -0.112172831947368
tBodyAccMeanZ STANDING 7 -0.0997778303207547
tBodyAccMeanZ STANDING 8 -0.106114996837037
tBodyAccMeanZ STANDING 9 -0.0952747481333333
tBodyAccMeanZ STANDING 10 -0.107964083931818
tBodyAccMeanZ STANDING 11 -0.108686630425532
tBodyAccMeanZ STANDING 12 -0.105526999754098
tBodyAccMeanZ STANDING 13 -0.112124137754386
tBodyAccMeanZ STANDING 14 -0.103817701790667
tBodyAccMeanZ STANDING 15 -0.105910832679245
tBodyAccMeanZ STANDING 16 -0.103657729076923
tBodyAccMeanZ STANDING 17 -0.111432145565
tBodyAccMeanZ STANDING 18 -0.108453355945205
tBodyAccMeanZ STANDING 19 -0.10904190460274
tBodyAccMeanZ STANDING 20 -0.100402759931507
tBodyAccMeanZ STANDING 21 -0.110417855808989
tBodyAccMeanZ STANDING 22 -0.104967423820635
tBodyAccMeanZ STANDING 23 -0.1105970177575
tBodyAccMeanZ STANDING 24 -0.108222553855072
tBodyAccMeanZ STANDING 25 -0.107352957594595
tBodyAccMeanZ STANDING 26 -0.110237796416216
tBodyAccMeanZ STANDING 27 -0.107835818025
tBodyAccMeanZ STANDING 28 -0.106579385202532
tBodyAccMeanZ STANDING 29 -0.108659067476923
tBodyAccMeanZ STANDING 30 -0.108756209835593
tBodyAccMeanZ LAYING 1 -0.11320355358
tBodyAccMeanZ LAYING 2 -0.107245610416667
tBodyAccMeanZ LAYING 3 -0.101300477506452
tBodyAccMeanZ LAYING 4 -0.110688150314815
tBodyAccMeanZ LAYING 5 -0.107937603673077
tBodyAccMeanZ LAYING 6 -0.133119570368421
tBodyAccMeanZ LAYING 7 -0.101361036576923
tBodyAccMeanZ LAYING 8 -0.102245365611111
tBodyAccMeanZ LAYING 9 -0.10754972144
tBodyAccMeanZ LAYING 10 -0.117168642362069
tBodyAccMeanZ LAYING 11 -0.108786578070175
tBodyAccMeanZ LAYING 12 -0.108160125666667
tBodyAccMeanZ LAYING 13 -0.104331864532258
tBodyAccMeanZ LAYING 14 -0.0868333315509804
tBodyAccMeanZ LAYING 15 -0.118530240291667
tBodyAccMeanZ LAYING 16 -0.107310493242857
tBodyAccMeanZ LAYING 17 -0.107006279704225
tBodyAccMeanZ LAYING 18 -0.107698927907692
tBodyAccMeanZ LAYING 19 -0.10898146186747
tBodyAccMeanZ LAYING 20 -0.104274322538235
tBodyAccMeanZ LAYING 21 -0.103253832233333
tBodyAccMeanZ LAYING 22 -0.110800924652778
tBodyAccMeanZ LAYING 23 -0.104256776291667
tBodyAccMeanZ LAYING 24 -0.107236237236111
tBodyAccMeanZ LAYING 25 -0.100428830260274
tBodyAccMeanZ LAYING 26 -0.105002540289474
tBodyAccMeanZ LAYING 27 -0.107699732837838
tBodyAccMeanZ LAYING 28 -0.1083448529625
tBodyAccMeanZ LAYING 29 -0.109462068173913
tBodyAccMeanZ LAYING 30 -0.1036581505
tBodyAccStdX WALKING 1 -0.283740258842105
tBodyAccStdX WALKING 2 -0.423642838474576
tBodyAccStdX WALKING 3 -0.360356726034483
tBodyAccStdX WALKING 4 -0.440829971333333
tBodyAccStdX WALKING 5 -0.294098534232143
tBodyAccStdX WALKING 6 -0.296538717368421
tBodyAccStdX WALKING 7 -0.327243240701754
tBodyAccStdX WALKING 8 -0.173605736002083
tBodyAccStdX WALKING 9 -0.238353562692308
tBodyAccStdX WALKING 10 -0.178709734396226
tBodyAccStdX WALKING 11 -0.422842071864407
tBodyAccStdX WALKING 12 -0.128898533096
tBodyAccStdX WALKING 13 -0.346980394210526
tBodyAccStdX WALKING 14 -0.402639098135593
tBodyAccStdX WALKING 15 -0.327961801111111
tBodyAccStdX WALKING 16 -0.404692523921569
tBodyAccStdX WALKING 17 -0.31950017295082
tBodyAccStdX WALKING 18 -0.37600552125
tBodyAccStdX WALKING 19 -0.0489049407963462
tBodyAccStdX WALKING 20 -0.208342792019608
tBodyAccStdX WALKING 21 -0.297814843538462
tBodyAccStdX WALKING 22 -0.00865921919565217
tBodyAccStdX WALKING 23 -0.313521773389831
tBodyAccStdX WALKING 24 -0.47076236637931
tBodyAccStdX WALKING 25 -0.596007443513514
tBodyAccStdX WALKING 26 -0.340185527559322
tBodyAccStdX WALKING 27 -0.348475560526316
tBodyAccStdX WALKING 28 -0.293003522222222
tBodyAccStdX WALKING 29 -0.174337940226415
tBodyAccStdX WALKING 30 -0.346394275230769
tBodyAccStdX WALKING_UPSTAIRS 1 -0.35470802509434
tBodyAccStdX WALKING_UPSTAIRS 2 -0.304376406458333
tBodyAccStdX WALKING_UPSTAIRS 3 -0.313123437627119
tBodyAccStdX WALKING_UPSTAIRS 4 -0.204933042903846
tBodyAccStdX WALKING_UPSTAIRS 5 -0.0457237779851064
tBodyAccStdX WALKING_UPSTAIRS 6 -0.0501350188513725
tBodyAccStdX WALKING_UPSTAIRS 7 -0.29487297445098
tBodyAccStdX WALKING_UPSTAIRS 8 -0.171712174634146
tBodyAccStdX WALKING_UPSTAIRS 9 -0.36144437755102
tBodyAccStdX WALKING_UPSTAIRS 10 -0.161591924234043
tBodyAccStdX WALKING_UPSTAIRS 11 -0.238802959018519
tBodyAccStdX WALKING_UPSTAIRS 12 -0.290149192307692
tBodyAccStdX WALKING_UPSTAIRS 13 -0.296284597454545
tBodyAccStdX WALKING_UPSTAIRS 14 -0.309396717592593
tBodyAccStdX WALKING_UPSTAIRS 15 -0.0260971840270833
tBodyAccStdX WALKING_UPSTAIRS 16 -0.397083831568627
tBodyAccStdX WALKING_UPSTAIRS 17 -0.062952754100625
tBodyAccStdX WALKING_UPSTAIRS 18 -0.380168286724138
tBodyAccStdX WALKING_UPSTAIRS 19 -0.1287420952375
tBodyAccStdX WALKING_UPSTAIRS 20 -0.116088676011765
tBodyAccStdX WALKING_UPSTAIRS 21 -0.240808282276596
tBodyAccStdX WALKING_UPSTAIRS 22 0.0835738640921429
tBodyAccStdX WALKING_UPSTAIRS 23 -0.243887818513725
tBodyAccStdX WALKING_UPSTAIRS 24 -0.344399351355932
tBodyAccStdX WALKING_UPSTAIRS 25 -0.459775646153846
tBodyAccStdX WALKING_UPSTAIRS 26 -0.169006952418182
tBodyAccStdX WALKING_UPSTAIRS 27 -0.295439547254902
tBodyAccStdX WALKING_UPSTAIRS 28 -0.242062430294118
tBodyAccStdX WALKING_UPSTAIRS 29 -0.0867715569693878
tBodyAccStdX WALKING_UPSTAIRS 30 -0.350504475230769
tBodyAccStdX WALKING_DOWNSTAIRS 1 0.0300353383483878
tBodyAccStdX WALKING_DOWNSTAIRS 2 0.0463666814446808
tBodyAccStdX WALKING_DOWNSTAIRS 3 -0.0574100475102041
tBodyAccStdX WALKING_DOWNSTAIRS 4 0.0111935496222222
tBodyAccStdX WALKING_DOWNSTAIRS 5 0.275046110468085
tBodyAccStdX WALKING_DOWNSTAIRS 6 0.383681639791667
tBodyAccStdX WALKING_DOWNSTAIRS 7 0.0660815600978723
tBodyAccStdX WALKING_DOWNSTAIRS 8 0.0241393473736842
tBodyAccStdX WALKING_DOWNSTAIRS 9 0.213392270547619
tBodyAccStdX WALKING_DOWNSTAIRS 10 0.295733547631579
tBodyAccStdX WALKING_DOWNSTAIRS 11 0.142456557034783
tBodyAccStdX WALKING_DOWNSTAIRS 12 0.0424084916086956
tBodyAccStdX WALKING_DOWNSTAIRS 13 -0.0681563626617021
tBodyAccStdX WALKING_DOWNSTAIRS 14 0.0178313402266667
tBodyAccStdX WALKING_DOWNSTAIRS 15 0.406471051190476
tBodyAccStdX WALKING_DOWNSTAIRS 16 0.207251997929787
tBodyAccStdX WALKING_DOWNSTAIRS 17 0.187719760269565
tBodyAccStdX WALKING_DOWNSTAIRS 18 -0.302634565090909
tBodyAccStdX WALKING_DOWNSTAIRS 19 0.626917070512821
tBodyAccStdX WALKING_DOWNSTAIRS 20 0.0745098785288889
tBodyAccStdX WALKING_DOWNSTAIRS 21 0.224343492244444
tBodyAccStdX WALKING_DOWNSTAIRS 22 0.348618168333333
tBodyAccStdX WALKING_DOWNSTAIRS 23 0.0441392843425926
tBodyAccStdX WALKING_DOWNSTAIRS 24 -0.08273248054
tBodyAccStdX WALKING_DOWNSTAIRS 25 -0.253756934258621
tBodyAccStdX WALKING_DOWNSTAIRS 26 0.17395384962
tBodyAccStdX WALKING_DOWNSTAIRS 27 0.167407531090909
tBodyAccStdX WALKING_DOWNSTAIRS 28 0.125712887943478
tBodyAccStdX WALKING_DOWNSTAIRS 29 0.167383602458333
tBodyAccStdX WALKING_DOWNSTAIRS 30 -0.0577703163548387
tBodyAccStdX SITTING 1 -0.977229008297872
tBodyAccStdX SITTING 2 -0.986822279565217
tBodyAccStdX SITTING 3 -0.971010120961538
tBodyAccStdX SITTING 4 -0.980309931
tBodyAccStdX SITTING 5 -0.980945022045455
tBodyAccStdX SITTING 6 -0.980164933636364
tBodyAccStdX SITTING 7 -0.972668374583333
tBodyAccStdX SITTING 8 -0.979026152391304
tBodyAccStdX SITTING 9 -0.9572277914
tBodyAccStdX SITTING 10 -0.982901825925926
tBodyAccStdX SITTING 11 -0.982796562075472
tBodyAccStdX SITTING 12 -0.982568781960784
tBodyAccStdX SITTING 13 -0.989546275306122
tBodyAccStdX SITTING 14 -0.976302248148148
tBodyAccStdX SITTING 15 -0.987084356101695
tBodyAccStdX SITTING 16 -0.986825605362319
tBodyAccStdX SITTING 17 -0.9944439053125
tBodyAccStdX SITTING 18 -0.994347988596491
tBodyAccStdX SITTING 19 -0.976357663013699
tBodyAccStdX SITTING 20 -0.983081858939394
tBodyAccStdX SITTING 21 -0.991777287176471
tBodyAccStdX SITTING 22 -0.978466823709677
tBodyAccStdX SITTING 23 -0.987607636617647
tBodyAccStdX SITTING 24 -0.990593766617647
tBodyAccStdX SITTING 25 -0.991892828615385
tBodyAccStdX SITTING 26 -0.979768987948718
tBodyAccStdX SITTING 27 -0.988580107714286
tBodyAccStdX SITTING 28 -0.983272806805556
tBodyAccStdX SITTING 29 -0.9907450195
tBodyAccStdX SITTING 30 -0.983622744193548
tBodyAccStdX STANDING 1 -0.995759901509434
tBodyAccStdX STANDING 2 -0.987271889259259
tBodyAccStdX STANDING 3 -0.96674254295082
tBodyAccStdX STANDING 4 -0.97692058
tBodyAccStdX STANDING 5 -0.968591815714286
tBodyAccStdX STANDING 6 -0.981758159649123
tBodyAccStdX STANDING 7 -0.979307570377358
tBodyAccStdX STANDING 8 -0.988815418148148
tBodyAccStdX STANDING 9 -0.975741252444444
tBodyAccStdX STANDING 10 -0.978403481818182
tBodyAccStdX STANDING 11 -0.994978878723404
tBodyAccStdX STANDING 12 -0.981243992459016
tBodyAccStdX STANDING 13 -0.991020759298246
tBodyAccStdX STANDING 14 -0.973268905
tBodyAccStdX STANDING 15 -0.988949247358491
tBodyAccStdX STANDING 16 -0.989076811794872
tBodyAccStdX STANDING 17 -0.991163919871795
tBodyAccStdX STANDING 18 -0.992019762739726
tBodyAccStdX STANDING 19 -0.989910996849315
tBodyAccStdX STANDING 20 -0.967209961232877
tBodyAccStdX STANDING 21 -0.981419961123596
tBodyAccStdX STANDING 22 -0.985000527142857
tBodyAccStdX STANDING 23 -0.985421519558824
tBodyAccStdX STANDING 24 -0.98725587115942
tBodyAccStdX STANDING 25 -0.991970126756757
tBodyAccStdX STANDING 26 -0.993069368783784
tBodyAccStdX STANDING 27 -0.9919515835
tBodyAccStdX STANDING 28 -0.977748638607595
tBodyAccStdX STANDING 29 -0.996068635384615
tBodyAccStdX STANDING 30 -0.977559426949153
tBodyAccStdX LAYING 1 -0.9280564692
tBodyAccStdX LAYING 2 -0.974059464791667
tBodyAccStdX LAYING 3 -0.982776639193548
tBodyAccStdX LAYING 4 -0.954193738888889
tBodyAccStdX LAYING 5 -0.965934509615385
tBodyAccStdX LAYING 6 -0.934049422052632
tBodyAccStdX LAYING 7 -0.93651361
tBodyAccStdX LAYING 8 -0.94304121537037
tBodyAccStdX LAYING 9 -0.94233309
tBodyAccStdX LAYING 10 -0.968283685
tBodyAccStdX LAYING 11 -0.98477733
tBodyAccStdX LAYING 12 -0.95531868
tBodyAccStdX LAYING 13 -0.968891989354839
tBodyAccStdX LAYING 14 -0.917501887333333
tBodyAccStdX LAYING 15 -0.972255551527778
tBodyAccStdX LAYING 16 -0.973691429428571
tBodyAccStdX LAYING 17 -0.972960567323944
tBodyAccStdX LAYING 18 -0.984527649230769
tBodyAccStdX LAYING 19 -0.965019579518072
tBodyAccStdX LAYING 20 -0.962249114705882
tBodyAccStdX LAYING 21 -0.955019866222222
tBodyAccStdX LAYING 22 -0.947735251944444
tBodyAccStdX LAYING 23 -0.956756363194444
tBodyAccStdX LAYING 24 -0.967984021111111
tBodyAccStdX LAYING 25 -0.909116474109589
tBodyAccStdX LAYING 26 -0.969445445263158
tBodyAccStdX LAYING 27 -0.978455153108108
tBodyAccStdX LAYING 28 -0.9688882955
tBodyAccStdX LAYING 29 -0.984219555507246
tBodyAccStdX LAYING 30 -0.976362515428571
tBodyAccStdY WALKING 1 0.114461336747368
tBodyAccStdY WALKING 2 -0.0780912533118644
tBodyAccStdY WALKING 3 -0.0699140652103448
tBodyAccStdY WALKING 4 -0.0788267367683333
tBodyAccStdY WALKING 5 0.0767484028053571
tBodyAccStdY WALKING 6 0.164213884996491
tBodyAccStdY WALKING 7 -0.0772618561052631
tBodyAccStdY WALKING 8 0.380782052708333
tBodyAccStdY WALKING 9 -0.201696960826923
tBodyAccStdY WALKING 10 -0.0227431651698113
tBodyAccStdY WALKING 11 -0.0522120750440678
tBodyAccStdY WALKING 12 -0.122783290008
tBodyAccStdY WALKING 13 0.141866689392982
tBodyAccStdY WALKING 14 -0.0536126686650847
tBodyAccStdY WALKING 15 0.138912923691296
tBodyAccStdY WALKING 16 -0.314569762352941
tBodyAccStdY WALKING 17 -0.0175797885542623
tBodyAccStdY WALKING 18 -0.227005874892857
tBodyAccStdY WALKING 19 0.181801561185577
tBodyAccStdY WALKING 20 0.489771808627451
tBodyAccStdY WALKING 21 0.0540880509209615
tBodyAccStdY WALKING 22 0.100384246321739
tBodyAccStdY WALKING 23 -0.119020586510678
tBodyAccStdY WALKING 24 -0.154127498163793
tBodyAccStdY WALKING 25 -0.161852411581081
tBodyAccStdY WALKING 26 -0.136351391645763
tBodyAccStdY WALKING 27 -0.187301214964912
tBodyAccStdY WALKING 28 -0.117886186425926
tBodyAccStdY WALKING 29 -0.0917540612869811
tBodyAccStdY WALKING 30 -0.173550021692308
tBodyAccStdY WALKING_UPSTAIRS 1 -0.00232026501698113
tBodyAccStdY WALKING_UPSTAIRS 2 0.108027279889583
tBodyAccStdY WALKING_UPSTAIRS 3 0.0116280813372881
tBodyAccStdY WALKING_UPSTAIRS 4 -0.0666899105180769
tBodyAccStdY WALKING_UPSTAIRS 5 0.185022459476596
tBodyAccStdY WALKING_UPSTAIRS 6 0.189276117327451
tBodyAccStdY WALKING_UPSTAIRS 7 -0.32616002254902
tBodyAccStdY WALKING_UPSTAIRS 8 0.348768733170732
tBodyAccStdY WALKING_UPSTAIRS 9 -0.302206203816327
tBodyAccStdY WALKING_UPSTAIRS 10 -0.00555287692765957
tBodyAccStdY WALKING_UPSTAIRS 11 -0.103167501868519
tBodyAccStdY WALKING_UPSTAIRS 12 -0.103818259823077
tBodyAccStdY WALKING_UPSTAIRS 13 0.104470773801818
tBodyAccStdY WALKING_UPSTAIRS 14 0.307195533
tBodyAccStdY WALKING_UPSTAIRS 15 -0.00406536043541667
tBodyAccStdY WALKING_UPSTAIRS 16 -0.163732745078431
tBodyAccStdY WALKING_UPSTAIRS 17 -0.0131721014395833
tBodyAccStdY WALKING_UPSTAIRS 18 -0.211155120224138
tBodyAccStdY WALKING_UPSTAIRS 19 0.176349922525
tBodyAccStdY WALKING_UPSTAIRS 20 0.15219632835098
tBodyAccStdY WALKING_UPSTAIRS 21 0.109787469104255
tBodyAccStdY WALKING_UPSTAIRS 22 0.250067523738095
tBodyAccStdY WALKING_UPSTAIRS 23 0.0448435785868627
tBodyAccStdY WALKING_UPSTAIRS 24 -0.116804488966102
tBodyAccStdY WALKING_UPSTAIRS 25 -0.223086808769231
tBodyAccStdY WALKING_UPSTAIRS 26 -0.0491726302763636
tBodyAccStdY WALKING_UPSTAIRS 27 -0.0950104077
tBodyAccStdY WALKING_UPSTAIRS 28 -0.146753877035294
tBodyAccStdY WALKING_UPSTAIRS 29 -0.122128287642857
tBodyAccStdY WALKING_UPSTAIRS 30 -0.127311157607692
tBodyAccStdY WALKING_DOWNSTAIRS 1 -0.0319359434489796
tBodyAccStdY WALKING_DOWNSTAIRS 2 0.262881788951064
tBodyAccStdY WALKING_DOWNSTAIRS 3 -0.0331503723387755
tBodyAccStdY WALKING_DOWNSTAIRS 4 -0.21859832499
tBodyAccStdY WALKING_DOWNSTAIRS 5 0.0907630761042553
tBodyAccStdY WALKING_DOWNSTAIRS 6 0.360164958768542
tBodyAccStdY WALKING_DOWNSTAIRS 7 -0.138179072734043
tBodyAccStdY WALKING_DOWNSTAIRS 8 0.343826273105263
tBodyAccStdY WALKING_DOWNSTAIRS 9 -0.208310705504762
tBodyAccStdY WALKING_DOWNSTAIRS 10 0.00407915363157895
tBodyAccStdY WALKING_DOWNSTAIRS 11 0.0708122725543478
tBodyAccStdY WALKING_DOWNSTAIRS 12 0.11083534373913
tBodyAccStdY WALKING_DOWNSTAIRS 13 -0.03212524665
tBodyAccStdY WALKING_DOWNSTAIRS 14 0.378870491755556
tBodyAccStdY WALKING_DOWNSTAIRS 15 0.186532377428571
tBodyAccStdY WALKING_DOWNSTAIRS 16 -0.146993837655319
tBodyAccStdY WALKING_DOWNSTAIRS 17 -0.0607892037384783
tBodyAccStdY WALKING_DOWNSTAIRS 18 -0.254214045818182
tBodyAccStdY WALKING_DOWNSTAIRS 19 0.514816445641026
tBodyAccStdY WALKING_DOWNSTAIRS 20 0.616937015333333
tBodyAccStdY WALKING_DOWNSTAIRS 21 0.301336399711111
tBodyAccStdY WALKING_DOWNSTAIRS 22 0.239812250944444
tBodyAccStdY WALKING_DOWNSTAIRS 23 0.10825903416963
tBodyAccStdY WALKING_DOWNSTAIRS 24 -0.102607326783636
tBodyAccStdY WALKING_DOWNSTAIRS 25 -0.14054060387069
tBodyAccStdY WALKING_DOWNSTAIRS 26 -0.011629910112
tBodyAccStdY WALKING_DOWNSTAIRS 27 -0.0979710029522727
tBodyAccStdY WALKING_DOWNSTAIRS 28 0.156496646504348
tBodyAccStdY WALKING_DOWNSTAIRS 29 -0.12246346700625
tBodyAccStdY WALKING_DOWNSTAIRS 30 -0.0272628077709677
tBodyAccStdY SITTING 1 -0.922618641914894
tBodyAccStdY SITTING 2 -0.950704499130435
tBodyAccStdY SITTING 3 -0.856617812115385
tBodyAccStdY SITTING 4 -0.89022398108
tBodyAccStdY SITTING 5 -0.904335121022727
tBodyAccStdY SITTING 6 -0.923682131090909
tBodyAccStdY SITTING 7 -0.909454698541667
tBodyAccStdY SITTING 8 -0.927331997021739
tBodyAccStdY SITTING 9 -0.875141405
tBodyAccStdY SITTING 10 -0.917979529962963
tBodyAccStdY SITTING 11 -0.921402118113208
tBodyAccStdY SITTING 12 -0.92858124
tBodyAccStdY SITTING 13 -0.938967741632653
tBodyAccStdY SITTING 14 -0.914935703907407
tBodyAccStdY SITTING 15 -0.922407162881356
tBodyAccStdY SITTING 16 -0.951607872463768
tBodyAccStdY SITTING 17 -0.96185862984375
tBodyAccStdY SITTING 18 -0.974928131052632
tBodyAccStdY SITTING 19 -0.950388943972603
tBodyAccStdY SITTING 20 -0.93612270469697
tBodyAccStdY SITTING 21 -0.966877560941176
tBodyAccStdY SITTING 22 -0.928059133795645
tBodyAccStdY SITTING 23 -0.934933559264706
tBodyAccStdY SITTING 24 -0.956255962058824
tBodyAccStdY SITTING 25 -0.947457617061538
tBodyAccStdY SITTING 26 -0.94079896551282
tBodyAccStdY SITTING 27 -0.971579125714286
tBodyAccStdY SITTING 28 -0.939905244861111
tBodyAccStdY SITTING 29 -0.963222497833333
tBodyAccStdY SITTING 30 -0.937857000806452
tBodyAccStdY STANDING 1 -0.973190056415094
tBodyAccStdY STANDING 2 -0.957304989259259
tBodyAccStdY STANDING 3 -0.893449307213115
tBodyAccStdY STANDING 4 -0.86159737875
tBodyAccStdY STANDING 5 -0.869439913392857
tBodyAccStdY STANDING 6 -0.921493191754386
tBodyAccStdY STANDING 7 -0.923400921886792
tBodyAccStdY STANDING 8 -0.938479429074074
tBodyAccStdY STANDING 9 -0.938635759333333
tBodyAccStdY STANDING 10 -0.919561843409091
tBodyAccStdY STANDING 11 -0.964173331702128
tBodyAccStdY STANDING 12 -0.923140254098361
tBodyAccStdY STANDING 13 -0.949422439473684
tBodyAccStdY STANDING 14 -0.928525725333333
tBodyAccStdY STANDING 15 -0.931900148301887
tBodyAccStdY STANDING 16 -0.960298267692308
tBodyAccStdY STANDING 17 -0.968176663717949
tBodyAccStdY STANDING 18 -0.95422343630137
tBodyAccStdY STANDING 19 -0.944430270684931
tBodyAccStdY STANDING 20 -0.87541041109589
tBodyAccStdY STANDING 21 -0.943601625393258
tBodyAccStdY STANDING 22 -0.922693288412698
tBodyAccStdY STANDING 23 -0.9584444925
tBodyAccStdY STANDING 24 -0.936871974347826
tBodyAccStdY STANDING 25 -0.954569225945946
tBodyAccStdY STANDING 26 -0.949466155405405
tBodyAccStdY STANDING 27 -0.955171419
tBodyAccStdY STANDING 28 -0.875689216835443
tBodyAccStdY STANDING 29 -0.969295721076923
tBodyAccStdY STANDING 30 -0.891654527118644
tBodyAccStdY LAYING 1 -0.83682740562
tBodyAccStdY LAYING 2 -0.98027739875
tBodyAccStdY LAYING 3 -0.962057544516129
tBodyAccStdY LAYING 4 -0.941714042407407
tBodyAccStdY LAYING 5 -0.969295613269231
tBodyAccStdY LAYING 6 -0.924644826385965
tBodyAccStdY LAYING 7 -0.926262668653846
tBodyAccStdY LAYING 8 -0.93489116
tBodyAccStdY LAYING 9 -0.9162927764
tBodyAccStdY LAYING 10 -0.946454302068966
tBodyAccStdY LAYING 11 -0.972196873859649
tBodyAccStdY LAYING 12 -0.949072009333333
tBodyAccStdY LAYING 13 -0.950947949516129
tBodyAccStdY LAYING 14 -0.909697040980392
tBodyAccStdY LAYING 15 -0.962759422361111
tBodyAccStdY LAYING 16 -0.943061150285714
tBodyAccStdY LAYING 17 -0.944792875211268
tBodyAccStdY LAYING 18 -0.986160920923077
tBodyAccStdY LAYING 19 -0.973449968554217
tBodyAccStdY LAYING 20 -0.964098180294118
tBodyAccStdY LAYING 21 -0.956959422222222
tBodyAccStdY LAYING 22 -0.913276301666667
tBodyAccStdY LAYING 23 -0.976309827361111
tBodyAccStdY LAYING 24 -0.983126461944444
tBodyAccStdY LAYING 25 -0.691770680561644
tBodyAccStdY LAYING 26 -0.983231351842105
tBodyAccStdY LAYING 27 -0.983736043783784
tBodyAccStdY LAYING 28 -0.945386780375
tBodyAccStdY LAYING 29 -0.990240946666667
tBodyAccStdY LAYING 30 -0.954201823857143
tBodyAccStdZ WALKING 1 -0.260027902210526
tBodyAccStdZ WALKING 2 -0.425257524915254
tBodyAccStdZ WALKING 3 -0.387411994310345
tBodyAccStdZ WALKING 4 -0.586252806833333
tBodyAccStdZ WALKING 5 -0.45702143625
tBodyAccStdZ WALKING 6 -0.504324207192982
tBodyAccStdZ WALKING 7 0.159631283261403
tBodyAccStdZ WALKING 8 -0.1420885318125
tBodyAccStdZ WALKING 9 -0.0579636469030769
tBodyAccStdZ WALKING 10 -0.395645072075472
tBodyAccStdZ WALKING 11 -0.530626311355932
tBodyAccStdZ WALKING 12 -0.4106060626
tBodyAccStdZ WALKING 13 -0.220503537026316
tBodyAccStdZ WALKING 14 0.0518841040022034
tBodyAccStdZ WALKING 15 -0.518932634814815
tBodyAccStdZ WALKING 16 -0.159799790235294
tBodyAccStdZ WALKING 17 -0.265824489180328
tBodyAccStdZ WALKING 18 -0.428348061071429
tBodyAccStdZ WALKING 19 -0.13947794235
tBodyAccStdZ WALKING 20 -0.228734217372549
tBodyAccStdZ WALKING 21 -0.16868872575
tBodyAccStdZ WALKING 22 -0.213351968804348
tBodyAccStdZ WALKING 23 0.164220685383051
tBodyAccStdZ WALKING 24 -0.288840016206897
tBodyAccStdZ WALKING 25 -0.437133403243243
tBodyAccStdZ WALKING 26 -0.333486502542373
tBodyAccStdZ WALKING 27 -0.297318273508772
tBodyAccStdZ WALKING 28 -0.300928395925926
tBodyAccStdZ WALKING 29 -0.242828038264151
tBodyAccStdZ WALKING 30 -0.120476783907692
tBodyAccStdZ WALKING_UPSTAIRS 1 -0.0194792388471698
tBodyAccStdZ WALKING_UPSTAIRS 2 -0.112121021220833
tBodyAccStdZ WALKING_UPSTAIRS 3 -0.369754604067797
tBodyAccStdZ WALKING_UPSTAIRS 4 -0.372137777692308
tBodyAccStdZ WALKING_UPSTAIRS 5 -0.308938978787234
tBodyAccStdZ WALKING_UPSTAIRS 6 -0.353519514896078
tBodyAccStdZ WALKING_UPSTAIRS 7 -0.145665025639216
tBodyAccStdZ WALKING_UPSTAIRS 8 0.121187278790244
tBodyAccStdZ WALKING_UPSTAIRS 9 -0.253434083542857
tBodyAccStdZ WALKING_UPSTAIRS 10 -0.0738744931340426
tBodyAccStdZ WALKING_UPSTAIRS 11 -0.203369399185185
tBodyAccStdZ WALKING_UPSTAIRS 12 -0.436697425576923
tBodyAccStdZ WALKING_UPSTAIRS 13 -0.217210568085455
tBodyAccStdZ WALKING_UPSTAIRS 14 0.609017879074074
tBodyAccStdZ WALKING_UPSTAIRS 15 -0.379717488104167
tBodyAccStdZ WALKING_UPSTAIRS 16 -0.129283825721569
tBodyAccStdZ WALKING_UPSTAIRS 17 -0.230220954239583
tBodyAccStdZ WALKING_UPSTAIRS 18 -0.31437339137931
tBodyAccStdZ WALKING_UPSTAIRS 19 -0.1904685504575
tBodyAccStdZ WALKING_UPSTAIRS 20 -0.229249455098039
tBodyAccStdZ WALKING_UPSTAIRS 21 -0.219707928574468
tBodyAccStdZ WALKING_UPSTAIRS 22 -0.109613216345238
tBodyAccStdZ WALKING_UPSTAIRS 23 0.10080118935098
tBodyAccStdZ WALKING_UPSTAIRS 24 -0.255601012881356
